status,spectrum_id,region,target,sheet_name,scan_name,point_name,label_column,raw_label,major_category,paper_table1_superclass,paper_table1_superclass_candidates,label_status,training_label_usable,spectrum_file,ss_raman_file
exported,SHERLOC_REGION_0388,quartier,Quartier,Q293.1,0293_Quartier HDR_500_1,Point_48,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_48_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0389,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_1,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_1_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0390,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_2,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_2_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0391,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_3,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_3_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0392,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_5,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_5_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0393,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_6,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_6_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0394,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_7,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_7_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0395,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_8,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_8_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0396,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_9,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_9_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0397,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_11,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_11_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0398,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_16,minerall_type1,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_16_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0399,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_17,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_17_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0400,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_19,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_19_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0401,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_20,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_20_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0402,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_21,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_21_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0403,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_22,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_22_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0404,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_22,minerall_type2,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_22_label2_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0405,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_23,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_23_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0406,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_24,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_24_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0407,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_28,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_28_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0408,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_28,minerall_type2,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_28_label2_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0409,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_34,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_34_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0410,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_35,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_35_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0411,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_36,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_36_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0412,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_37,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_37_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0413,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_38,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_38_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0414,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_39,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_39_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0415,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_40,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_40_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0416,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_41,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_41_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0417,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_42,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_42_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0418,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_43,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_43_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0419,quartier,Quartier,Q293.2,0293_Quartier HDR_500_1,Point_47,minerall_type1,silicate,Other Silicate,Other Silicate,Other Silicate,broad_sherloc_silicate_mapped_to_table1_other_silicate,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.2_Point_47_label1_Other_Silicate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692980289_265rrs__0090000srlc11360w208cgnj03_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0420,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_0,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_0_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0421,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_1,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_1_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0422,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_2,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_2_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0423,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_3,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_3_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0424,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_4,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_4_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0425,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_6,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_6_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0426,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_6,minerall_type2,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_6_label2_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0427,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_7,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_7_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0428,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_8,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_8_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0429,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_9,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_9_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0430,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_10,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_10_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0431,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_10,minerall_type2,olivine,Olivine,Olivine,Olivine,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_10_label2_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0432,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_11,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_11_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0433,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_12,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_12_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0434,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_13,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_13_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0435,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_14,minerall_type1,carbonate,Carbonate,Carbonate,Carbonate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_14_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0436,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_16,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_16_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0437,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_17,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_17_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0438,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_18,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_18_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0439,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_19,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_19_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0440,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_20,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_20_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0441,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_21,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_21_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0442,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_22,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_22_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0443,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_25,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_25_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
exported,SHERLOC_REGION_0444,quartier,Quartier,detail_500_1.1,0304_Quartier Detail_500_1,Point_26,minerall_type1,sulfate,Sulfate,Sulfate,Sulfate,supported_table1_closed_set,True,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_1.1_Point_26_label1_Sulfate.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693961008_675rrs__0090000srlc11372w108cgnj02_R1_AllPoints_Raman.csv
