file_name,group_label,subtype_label,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis
SHERLOC_quartier_detail_500_3.2_Point_10_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_10_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_10_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0645,SHERLOC_quartier_detail_500_3.2_Point_10_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,a458bcf4f1d8f94eab9e8e985a2b9d01a17dba1757ac03c3e1adea1eec71f4d7,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_10,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_11_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_11_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_11_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0646,SHERLOC_quartier_detail_500_3.2_Point_11_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,1a2cf0e2844b573799581aa57280a2ef10fc70c15040f44fbdfbb5e3a7a5de4e,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_11,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_12_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_12_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_12_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0647,SHERLOC_quartier_detail_500_3.2_Point_12_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,b0ffe0cb6632e9a6de2168b4cf8dc56743769d58f8e1c0365ba98d088cd48ad5,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_12,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_13_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_13_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_13_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0648,SHERLOC_quartier_detail_500_3.2_Point_13_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,b1b850e339eb0f8e3f75900dbd92339a7e47c0cdc0324b0c453260a23e54d25c,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_13,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_14_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_14_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_14_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0649,SHERLOC_quartier_detail_500_3.2_Point_14_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,44da6722c56e53f7a20be5bd5cf7a02c51c5a4953d9f28ca1c45494e2caf86fa,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_14,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_15_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_15_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_15_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0650,SHERLOC_quartier_detail_500_3.2_Point_15_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,9de8739c6d002f95a66236d378efad8338d89e5ba357b85582b0b15902e4d03b,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_15,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_15_label2_Perchlorate_Phosphate,Perchlorate/Phosphate,perchlorate/phospate,Perchlorate/Phosphate,SHERLOC_quartier_detail_500_3.2_Point_15_label2_Perchlorate_Phosphate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_15_label2_Perchlorate_Phosphate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0651,SHERLOC_quartier_detail_500_3.2_Point_15_label2_Perchlorate_Phosphate.csv,perchlorate/phospate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type2; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,9de8739c6d002f95a66236d378efad8338d89e5ba357b85582b0b15902e4d03b,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,ambiguous_sherloc_label_spelled_phospate_not_directly_usable_for_closed_set_training,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_15,minerall_type2,ambiguous_sherloc_label_spelled_phospate_not_directly_usable_for_closed_set_training,,Perchlorate; Phosphate,False,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_16_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_16_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_16_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0652,SHERLOC_quartier_detail_500_3.2_Point_16_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,595505fd8f9b9f0ecc0bbc62ae2a133c625a1236359f71ba5184d066eac978c5,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_16,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_17_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_17_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_17_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0653,SHERLOC_quartier_detail_500_3.2_Point_17_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,47bb72b49219af382331da5544f423f1727a27c606c004ac14bfbc461d2d908a,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_17,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_18_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_18_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_18_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0654,SHERLOC_quartier_detail_500_3.2_Point_18_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,d431fa9d26719edb1154c9aecf74e26142bf7e910b1827ce4ab005f64919cfea,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_18,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_19_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_19_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_19_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0655,SHERLOC_quartier_detail_500_3.2_Point_19_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,e480159d4218550848445b64b164ccaf46abfa2a89af41f0979b43a1750a4566,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_19,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
SHERLOC_quartier_detail_500_3.2_Point_21_label1_Sulfate,Sulfate,sulfate,Sulfate,SHERLOC_quartier_detail_500_3.2_Point_21_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_detail_500_3.2_Point_21_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0656,SHERLOC_quartier_detail_500_3.2_Point_21_label1_Sulfate.csv,sulfate,ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,b2963253c0306e5c6e9e62bc8429cbe7930c2e0e564bd613624c87433cb04037,SHERLOC_Quartier_detail_500_3.2,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,quartier,Quartier,0304_Quartier Detail_500_3,detail_500_3.2,Point_21,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0304_0693964592_870rrs__0090000srlc11374w208cgnj02_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx,,,,,,,,,,,,,,,,,,,,,,,
