file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74.csv,fallback_augmented_dir_name_match,True,PARENT_0801,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,fef515dc752edf2f8ea6c8a135be8eba88496e55705c2e8299a07dc34de9db78,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-74,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79,,Bassanite,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79.csv,fallback_augmented_dir_name_match,True,PARENT_0802,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79.csv,Bassanite,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,358d9d5a627404f3c5c52d4870d63badc584143f338d06c9b1a9a8ddefd4ba12,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-79,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83.csv,fallback_augmented_dir_name_match,True,PARENT_0803,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,cb646e1239c160c4febf9843fb3c26758db9cc3d7350a9268227a84f15826c7d,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-83,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85.csv,fallback_augmented_dir_name_match,True,PARENT_0804,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,b6a4d530bff3f7ba58bbfc44738dee68fba3a85edf50f31b3894a1bab7327ed3,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-85,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86.csv,fallback_augmented_dir_name_match,True,PARENT_0805,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,0fac68bfd1034426241bc4741df872cacbed63466e4d5c025f40795324d82054,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-86,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95.csv,fallback_augmented_dir_name_match,True,PARENT_0806,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,c2b426b903dcb68f7e8116c8fce4cb4b027441a5249999204526a6b319c4e266,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-95,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96.csv,fallback_augmented_dir_name_match,True,PARENT_0807,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,76f49bbb91883b0d7f528bb3f9fa274cf6addc2729a5272cbae67a0d5b215647,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-96,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97.csv,fallback_augmented_dir_name_match,True,PARENT_0808,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,1a418dcebe4490659d1a168dce72eda474a191e6bac5f9041d2b4a51486313fa,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-97,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98.csv,fallback_augmented_dir_name_match,True,PARENT_0809,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,b03c73ad0018d5c4ad610352679ec5ad6dbffb2d7f5e608610e75a4b117487e0,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-98,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100,,Gypsum,,,,,,,,Sulfate,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100,d:\dyt\raman\pigeonite\augmented_tongyi_physics4\ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100.csv,fallback_augmented_dir_name_match,True,PARENT_0810,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100.csv,Gypsum,ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100,SHERLOC in-situ spectra,Raman,248.6,"SHERLOC, Perseverance rover",PDS-derived/mission product,,Mars 2020 Perseverance rover target; target/scan provenance requires PDS product-level metadata,"Deep-ultraviolet Raman/fluorescence, approximate Raman coverage 800-4000 cm-1",Published SHERLOC mineral interpretation and/or PDS product annotation; do not use for zero-shot training,NASA Planetary Data System; SHERLOC mission literature,Detected from ss_ prefix; keep as external Mars-domain data unless explicitly fine-tuning,214.379,12093.3,2048,214.379-12093.3,dceb5bd4ce77b228446b20ae7d26ee2c2e13c31ed1eff69135ec32d301cf8723,SHERLOC in-situ spectra__ss__0304_0693963943_980rrs__0090000srlc11374w108cgnj02_Region1_Raman-100,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,external_domain,Mars in-situ spectrum; reserve for external validation or explicitly named fine-tuning protocol,do_not_mix_with_earth_training_unless_protocol_declares_finetuning,external_sherloc,external_sherloc_test
DUV-Ammonium Chloride,,Ammonium Chloride,,,,,,,,Halides,DUV-Ammonium Chloride,d:\dyt\raman\pigeonite\data\DUV-Ammonium Chloride.csv,name_match,True,PARENT_0812,DUV-Ammonium Chloride.csv,Ammonium Chloride,DUV-Ammonium Chloride,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,752.295,3999.96,2374,752.295-3999.96,4912881a2bbd17fc48c379515a7253129ea5e99d80f7691dd006e44bee20c5ea,Lab-acquired DUV spectra__DUV-Ammonium Chloride,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,train,earth_train_pool
DUV-Antigorite,,Antigorite,,,,,,,,Serpentine,DUV-Antigorite,d:\dyt\raman\pigeonite\data\DUV-Antigorite.csv,name_match,True,PARENT_0814,DUV-Antigorite.csv,Antigorite,DUV-Antigorite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,777.137,3976.44,1946,777.137-3976.44,47a89fb361752ebb5a2fdfa3a0efb04b8fb41de0c281bc32d78cf3b805223a9e,Lab-acquired DUV spectra__DUV-Antigorite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,test,earth_train_pool
DUV-Biotite,,Biotite,,,,,,,,Mica,DUV-Biotite,d:\dyt\raman\pigeonite\data\DUV-Biotite.csv,name_match,True,PARENT_0818,DUV-Biotite.csv,Biotite,DUV-Biotite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,446.984,3944.6,319,446.984-3944.6,87d0f455f1a072c557f42386b840ecfc2fa323c25640b3e15523fec0795d7e78,Lab-acquired DUV spectra__DUV-Biotite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,train,earth_train_pool
DUV-Ca Chloride,,Ca Chloride,,,,,,,,Halides,DUV-Ca Chloride,d:\dyt\raman\pigeonite\data\DUV-Ca Chloride.csv,name_match,True,PARENT_0821,DUV-Ca Chloride.csv,Ca Chloride,DUV-Ca Chloride,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,752.295,4001.58,3276,752.295-4001.58,8dd84430025dd2a342a60fdc19956e90abc2bcfd166ecdba294f3df87c55e61a,Lab-acquired DUV spectra__DUV-Ca Chloride,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,train,earth_train_pool
DUV-Chlorite,,Chlorite,,,,,,,,Clay,DUV-Chlorite,d:\dyt\raman\pigeonite\data\DUV-Chlorite.csv,name_match,True,PARENT_0824,DUV-Chlorite.csv,Chlorite,DUV-Chlorite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,777.137,3959.68,315,777.137-3959.68,cefd603b912e389fd9b9ec7d063c5743387f27f4b87728f79b7b362302fc3a75,Lab-acquired DUV spectra__DUV-Chlorite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,val,earth_train_pool
DUV-Halite,,Halite,,,,,,,,Halides,DUV-Halite,d:\dyt\raman\pigeonite\data\DUV-Halite.csv,name_match,True,PARENT_0837,DUV-Halite.csv,Halite,DUV-Halite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,765.221,4001.58,3409,765.221-4001.58,7ab80f03d53b88b9139533462932a9737390480e23639d4c27d3ffc8f80c6d16,Lab-acquired DUV spectra__DUV-Halite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,val,earth_train_pool
DUV-Illite,,Illite,,,,,,,,Clay,DUV-Illite,d:\dyt\raman\pigeonite\data\DUV-Illite.csv,name_match,True,PARENT_0840,DUV-Illite.csv,Illite,DUV-Illite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,757.026,3983.14,1970,757.026-3983.14,55933fbcc47b6ac0157b789ba6f709da8c2599551003ea37f3d1c900ab8eeec6,Lab-acquired DUV spectra__DUV-Illite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,train,earth_train_pool
DUV-K Bromide,,K Bromide,,,,,,,,Halides,DUV-K Bromide,d:\dyt\raman\pigeonite\data\DUV-K Bromide.csv,name_match,True,PARENT_0841,DUV-K Bromide.csv,K Bromide,DUV-K Bromide,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,752.295,3999.96,4123,752.295-3999.96,3d6b7c483a53b3dc0585ab8d7c0078a0120299dc9aad4d057038649d03c65ca1,Lab-acquired DUV spectra__DUV-K Bromide,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,val,earth_train_pool
DUV-Kaolinite,,Kaolinite,,,,,,,,Clay,DUV-Kaolinite,d:\dyt\raman\pigeonite\data\DUV-Kaolinite.csv,name_match,True,PARENT_0842,DUV-Kaolinite.csv,Kaolinite,DUV-Kaolinite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,757.026,3994.87,2784,757.026-3994.87,d2d3c76690995f15357d5e0b6b78bb85041875f71448c836d9ba9373e12d97aa,Lab-acquired DUV spectra__DUV-Kaolinite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,test,earth_train_pool
DUV-Mg Chloride,,Mg Chloride,,,,,,,,Halides,DUV-Mg Chloride,d:\dyt\raman\pigeonite\data\DUV-Mg Chloride.csv,name_match,True,PARENT_0849,DUV-Mg Chloride.csv,Mg Chloride,DUV-Mg Chloride,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,752.295,4001.58,2283,752.295-4001.58,cff075eea6ec2a1fe615e135ce44c6df769edd245ef6e14fedea4b73b4b17ccc,Lab-acquired DUV spectra__DUV-Mg Chloride,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,halide/salt class may be Raman-inactive or weak-feature; verify bands before supervised training,exclude_or_move_to_rejection_class_unless_diagnostic_bands_confirmed,train,earth_train_pool
DUV-Montmorillonite,,Montmorillonite,,,,,,,,Clay,DUV-Montmorillonite,d:\dyt\raman\pigeonite\data\DUV-Montmorillonite.csv,name_match,True,PARENT_0852,DUV-Montmorillonite.csv,Montmorillonite,DUV-Montmorillonite,Lab-acquired DUV spectra,Raman,325.0,Horiba LabRAM HR Evolution,Laboratory spectrum,,Commercial/analogue mineral sample; supplier and lot information must be completed manually,325 nm laboratory Raman; acquisition parameters must be completed manually,Laboratory sample label plus diagnostic Raman band check,This study,Detected from DUV- prefix,760.378,3986.5,2526,760.378-3986.5,cc8d1d67d045977bcea9a9debadc2dac706571c0350b0caad64a0fd94a0a0fbd,Lab-acquired DUV spectra__DUV-Montmorillonite,Parse wavenumber/intensity columns; remove NaN; sort and deduplicate wavenumber axis; interpolate to common grid; mask out-of-range regions; baseline correction; nonnegative clipping; max-intensity normalization; first derivative channel,no,review_required,phyllosilicate taxonomy overlaps Clay/Serpentine/Mica; harmonize class hierarchy,review_taxonomy_and_reference_quality,train,earth_train_pool
