dataset_membership,spectrum_id,local_spectrum_path,local_source_file,region,target,scan_name,sheet_name,point_name,mineral_label,major_category,label_basis,reference,product_stem,pds_product_lid,pds_csv_url,pds_label_url,pds_raw_product_lids,pds_intermediate_product_lids,pds_start_date_time,pds_stop_date_time,sol,sclk,sub_sclk,site,drive,sequence,experiment_id,aci_image_number,processing_flags_description
sherloc_region_point_dataset,SHERLOC_REGION_0303,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_6_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_6,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0304,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_7_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_7,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0305,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_8_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_8,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0306,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_9_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_9,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0307,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_10_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_10,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0308,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_15_label1_Other_Silicate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_15,silicate,Other Silicate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0309,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_20_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_20,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0310,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_21_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_21,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0311,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_23_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_23,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0312,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_24_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_24,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0313,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_33_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_33,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0314,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_35_label1_Carbonate.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_35,carbonate,Carbonate,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0315,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_36_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_36,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0316,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_37_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_37,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0317,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_38_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_38,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
sherloc_region_point_dataset,SHERLOC_REGION_0318,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_garde_detail_500_3.2_Point_39_label1_Olivine.csv,D:\dyt\raman\metadata\mars\mars\区域\garde\ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03_R1_AllPoints_Raman.csv,garde,Garde,0208_Garde Detail_500_3,detail_500_3.2,Point_39,olivine,Olivine,"Point-level mineral class from 标准数据G.xlsx, sheet detail_500_3.2, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.",ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,urn:nasa:pds:mars2020_sherloc:data_processed:ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.csv,https://pds-geosciences.wustl.edu/m2020/urn-nasa-pds-mars2020_sherloc/data_processed/sol_00208/ss__0208_0685435929_750rrs__0071836srlc11372w208cgnj03.xml,urn:nasa:pds:mars2020_sherloc:data_raw:ss__0208_0685435929_750epa__0071836srlc11372_208___j.csv,urn:nasa:pds:mars2020_sherloc:data_intermediate:ss__0208_0685435929_750rrs__0071836srlc11372w208cg_j.csv,2021-09-20T18:56:04.455Z,2021-09-20T19:06:38.981Z,0208,0685435929,750,007,1836,srlc11372,2,08,wavelength correction applied; cosmic-ray correction applied; gain correction applied; laser normalization applied
