file_name,group_label,subtype_label,Mg#,Fe#,Ca#,Na#,K#,wave,formula,Unnamed: 10,Unnamed: 11,major_category,file_name_clean,file_path,match_method,file_exists,spectrum_id,parsed_file_name,mineral_species,source_id,source_type,spectrum_type,excitation_nm,instrument,data_level,orientation,sample_provenance,measurement_conditions,label_basis,reference,source_note,spectral_min_cm-1,spectral_max_cm-1,n_original_points,spectral_range_cm-1,file_sha256,parent_group,preprocessing_planned,augmentation_used,qc_status,qc_reason,recommended_action,split_main,split_zero_shot_protocol,rruff_header_file,rruff_official_name,rruff_official_id,rruff_ideal_chemistry,rruff_locality,rruff_owner,rruff_source,rruff_description,rruff_status,rruff_url,rruff_measured_chemistry,rruff_header_parse_status,rruff_metadata_match,rruff_metadata_match_basis,sherloc_region,sherloc_target,sherloc_scan_name,sherloc_sheet_name,sherloc_point_name,sherloc_label_column,sherloc_label_status,paper_table1_superclass,paper_table1_superclass_candidates,sherloc_training_label_usable,sherloc_source_raman_csv,sherloc_standard_workbook
SHERLOC_quartier_Q293.1_Point_11_label1_Carbonate,Carbonate,carbonate,,,,,,,,,,Carbonate,SHERLOC_quartier_Q293.1_Point_11_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_11_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0363,SHERLOC_quartier_Q293.1_Point_11_label1_Carbonate.csv,carbonate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,1806c3faea87ba62345b505b52d46e6d1feb1cc7be52155d7259cf6d46cfc230,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_11,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_13_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_13_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_13_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0364,SHERLOC_quartier_Q293.1_Point_13_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,fc6ba601ae362b59ad142bae53fda7855b75687f033c3c61a0454212bb06f385,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_13,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_14_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_14_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_14_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0365,SHERLOC_quartier_Q293.1_Point_14_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,5e6c9ef39c7e5ca67621c12cc121b345d309038ce5483c037009f63684152266,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_14,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_15_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_15_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_15_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0366,SHERLOC_quartier_Q293.1_Point_15_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,a5cade057a281b4d97e088057c787acd1d5fa2e4326a612476611c1ace0cc9cd,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_15,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_16_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_16_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_16_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0367,SHERLOC_quartier_Q293.1_Point_16_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,04cb62b40aa25b5797d688e9334249a63b34dda8126013021d7881a024cc82fe,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_16,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_18_label1_Other_Silicate,Other Silicate,silicate,,,,,,,,,,Other Silicate,SHERLOC_quartier_Q293.1_Point_18_label1_Other_Silicate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_18_label1_Other_Silicate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0368,SHERLOC_quartier_Q293.1_Point_18_label1_Other_Silicate.csv,silicate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,fe7bca39370de2bb58a86fec5b488151fba6fba46913cc5412ef6eaa6f595dd0,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,broad_sherloc_silicate_mapped_to_table1_other_silicate,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_18,minerall_type1,broad_sherloc_silicate_mapped_to_table1_other_silicate,Other Silicate,Other Silicate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_19_label1_Other_Silicate,Other Silicate,silicate,,,,,,,,,,Other Silicate,SHERLOC_quartier_Q293.1_Point_19_label1_Other_Silicate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_19_label1_Other_Silicate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0369,SHERLOC_quartier_Q293.1_Point_19_label1_Other_Silicate.csv,silicate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,6d04fde08e5fc5ada046869205496a06ffbc07310af889e698cfff61af86d6cc,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,broad_sherloc_silicate_mapped_to_table1_other_silicate,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_19,minerall_type1,broad_sherloc_silicate_mapped_to_table1_other_silicate,Other Silicate,Other Silicate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_20_label1_Carbonate,Carbonate,carbonate,,,,,,,,,,Carbonate,SHERLOC_quartier_Q293.1_Point_20_label1_Carbonate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_20_label1_Carbonate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0370,SHERLOC_quartier_Q293.1_Point_20_label1_Carbonate.csv,carbonate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,e7086f4502dc121065588159e96aae9a0a2d9b74c5b2d0234679b8202031075c,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_20,minerall_type1,supported_table1_closed_set,Carbonate,Carbonate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_23_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_23_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_23_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0371,SHERLOC_quartier_Q293.1_Point_23_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,f2dcbd1c692283035de2ab559bfa6ae60ef39d5c8c909dce7b3078771d1145ac,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_23,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_24_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_24_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_24_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0372,SHERLOC_quartier_Q293.1_Point_24_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,6d2634674c9af44e21cf745b0baf04edf1e72b16922611dc550a4f067a242d8a,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_24,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_25_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_25_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_25_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0373,SHERLOC_quartier_Q293.1_Point_25_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,85628d40c0db4dfa68081725c60cc3b359fe545fa5de17e0cd2b796081603bda,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_25,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
SHERLOC_quartier_Q293.1_Point_27_label1_Sulfate,Sulfate,sulfate,,,,,,,,,,Sulfate,SHERLOC_quartier_Q293.1_Point_27_label1_Sulfate,D:\dyt\raman\pigeonite\data\sherloc_corpolongo_region_spectra\SHERLOC_quartier_Q293.1_Point_27_label1_Sulfate.csv,sherloc_region_point_extraction,True,SHERLOC_REGION_0374,SHERLOC_quartier_Q293.1_Point_27_label1_Sulfate.csv,sulfate,ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman,SHERLOC in-situ Mars 2020,DUV Raman point spectrum,248.6,"SHERLOC, Perseverance rover",point spectrum exported from all-points Raman CSV,in-situ rover scan point,Mars 2020 target Quartier; region folder quartier,In-situ SHERLOC deep-UV Raman; point intensity column extracted from local all-points Raman CSV; see Corpolongo et al. (2023).,"Point-level mineral class from 标准数据Q.xlsx, sheet Q293.1, column minerall_type1; two/three mineral assignments are retained as separate metadata rows.","Corpolongo, A., et al. (2023). SHERLOC Raman mineral class detections of the Mars 2020 crater floor campaign. Journal of Geophysical Research: Planets, 128, e2022JE007455.","Order-matched by Corpolongo et al. (2023) scan list and local file naming: sheets follow scan/detail order; Raman CSVs sorted by sol, SRLC sequence, and w108/w208 subscan.",214.38,12093.33,2048,214.4-12093.3,a9eb5ee0030004cd7c70e48ab6b2bd654408220aaa1d6980a7cd28ea29a76179,SHERLOC_Quartier_Q293.1,Mask non-SHERLOC Raman region below 800 cm-1; baseline correction; max-intensity normalization; first derivative channel for MST.,no,include_pending_manual_review,supported_table1_closed_set,Use rows marked sherloc_training_label_usable=True for closed-set fine-tuning/validation; ambiguous salt/phosphate labels should be handled explicitly and not silently merged.,sherloc_candidate_pool,sherloc_finetune_candidate_not_augmented,,,,,,,,,,,,,,,quartier,Quartier,0293_Quartier HDR_500_1,Q293.1,Point_27,minerall_type1,supported_table1_closed_set,Sulfate,Sulfate,True,D:\dyt\raman\metadata\mars\mars\区域\quartier\ss__0293_0692979640_115rrs__0090000srlc11360w108cgzj03_R1_AllPoints_Raman.csv,D:\dyt\raman\metadata\mars\mars\区域\quartier\标准数据Q.xlsx
